caption_id,scene_id,record_id,start_seconds,end_seconds,summary_en,summary_zh,product_name,catalog_product_class,visible_components_json,visible_actions_json,visible_states_json,safety_or_warning_text_json,uncertainty,caption_text,model,model_revision,prompt_version,frame_paths_json,review_status
airfryer-005-scene-0007-vlm-0001,airfryer-005-scene-0007,airfryer-005,93.036,99.208,A man in a kitchen is opening the lid of a black air fryer and removing its basket.,一名男子在厨房里打开黑色空气炸锅的盖子，并取出其篮子。,Air Fryer,Air Fryer,"[""black air fryer"",""air fryer basket"",""air fryer lid"",""stainless steel refrigerator"",""white kitchen cabinets"",""glass jars"",""knife block"",""paper towel holder"",""whey protein container""]","[""man opening air fryer lid"",""man removing air fryer basket""]","[""air fryer lid open"",""air fryer basket removed""]",[],,"Visual summary: A man in a kitchen is opening the lid of a black air fryer and removing its basket.
视觉摘要: 一名男子在厨房里打开黑色空气炸锅的盖子，并取出其篮子。
Visible product: Air Fryer
Visible components: black air fryer; air fryer basket; air fryer lid; stainless steel refrigerator; white kitchen cabinets; glass jars; knife block; paper towel holder; whey protein container
Visible actions: man opening air fryer lid; man removing air fryer basket
Visible states: air fryer lid open; air fryer basket removed",Qwen/Qwen3-VL-8B-Instruct,0c351dd01ed87e9c1b53cbc748cba10e6187ff3b,catalog-grounded-visible-scene-json-v2,"[""data_video/vlm_frames/airfryer-005-scene-0007/frame_01.jpg"",""data_video/vlm_frames/airfryer-005-scene-0007/frame_02.jpg""]",pending
airfryer-005-scene-0008-vlm-0001,airfryer-005-scene-0008,airfryer-005,99.208,102.085,"A black air fryer with its lid open is on a white countertop, next to ingredients including bacon, an egg, and bread on a cutting board.",一台黑色空气炸锅盖子打开，放在白色台面上，旁边是切菜板上的培根、鸡蛋和面包。,Air Fryer,Air Fryer,"[""air fryer"",""air fryer basket"",""air fryer lid"",""cutting board"",""bacon"",""egg"",""bread"",""glass bowl""]","[""hand holding air fryer handle"",""hand gesturing near air fryer""]","[""air fryer lid open"",""egg cracked into glass bowl"",""eggshell on countertop""]",[],,"Visual summary: A black air fryer with its lid open is on a white countertop, next to ingredients including bacon, an egg, and bread on a cutting board.
视觉摘要: 一台黑色空气炸锅盖子打开，放在白色台面上，旁边是切菜板上的培根、鸡蛋和面包。
Visible product: Air Fryer
Visible components: air fryer; air fryer basket; air fryer lid; cutting board; bacon; egg; bread; glass bowl
Visible actions: hand holding air fryer handle; hand gesturing near air fryer
Visible states: air fryer lid open; egg cracked into glass bowl; eggshell on countertop",Qwen/Qwen3-VL-8B-Instruct,0c351dd01ed87e9c1b53cbc748cba10e6187ff3b,catalog-grounded-visible-scene-json-v2,"[""data_video/vlm_frames/airfryer-005-scene-0008/frame_01.jpg""]",pending
airfryer-005-scene-0009-vlm-0001,airfryer-005-scene-0009,airfryer-005,102.085,108.674,A man in a kitchen stands behind a counter with a black air fryer and its basket. He gestures with his hands while speaking.,一名男子站在厨房的柜台前，柜台上放着一个黑色空气炸锅及其篮子。他边说话边用手势。,Air Fryer,Air Fryer,"[""black air fryer"",""air fryer basket"",""stainless steel refrigerator"",""white kitchen cabinets"",""glass jars"",""paper towel holder"",""knife block"",""whey protein container"",""blue funnel""]","[""man gesturing with hands"",""man speaking""]",[],[],,"Visual summary: A man in a kitchen stands behind a counter with a black air fryer and its basket. He gestures with his hands while speaking.
视觉摘要: 一名男子站在厨房的柜台前，柜台上放着一个黑色空气炸锅及其篮子。他边说话边用手势。
Visible product: Air Fryer
Visible components: black air fryer; air fryer basket; stainless steel refrigerator; white kitchen cabinets; glass jars; paper towel holder; knife block; whey protein container; blue funnel
Visible actions: man gesturing with hands; man speaking",Qwen/Qwen3-VL-8B-Instruct,0c351dd01ed87e9c1b53cbc748cba10e6187ff3b,catalog-grounded-visible-scene-json-v2,"[""data_video/vlm_frames/airfryer-005-scene-0009/frame_01.jpg"",""data_video/vlm_frames/airfryer-005-scene-0009/frame_02.jpg""]",pending
airfryer-005-scene-0010-vlm-0001,airfryer-005-scene-0010,airfryer-005,108.674,119.766,"A person places slices of bread into the basket of an open air fryer, with bacon, an egg, and a cracked egg on a cutting board nearby.",一个人将面包片放入打开的空气炸锅篮中，旁边切菜板上放着培根、一个鸡蛋和一个已敲开的鸡蛋。,Air Fryer,Air Fryer,"[""air fryer basket"",""air fryer lid"",""bread"",""bacon"",""egg"",""cracked egg"",""cutting board""]","[""placing bread into air fryer basket""]","[""air fryer lid open"",""egg cracked in bowl""]",[],,"Visual summary: A person places slices of bread into the basket of an open air fryer, with bacon, an egg, and a cracked egg on a cutting board nearby.
视觉摘要: 一个人将面包片放入打开的空气炸锅篮中，旁边切菜板上放着培根、一个鸡蛋和一个已敲开的鸡蛋。
Visible product: Air Fryer
Visible components: air fryer basket; air fryer lid; bread; bacon; egg; cracked egg; cutting board
Visible actions: placing bread into air fryer basket
Visible states: air fryer lid open; egg cracked in bowl",Qwen/Qwen3-VL-8B-Instruct,0c351dd01ed87e9c1b53cbc748cba10e6187ff3b,catalog-grounded-visible-scene-json-v2,"[""data_video/vlm_frames/airfryer-005-scene-0010/frame_01.jpg"",""data_video/vlm_frames/airfryer-005-scene-0010/frame_02.jpg"",""data_video/vlm_frames/airfryer-005-scene-0010/frame_03.jpg""]",pending
airfryer-005-scene-0011-vlm-0001,airfryer-005-scene-0011,airfryer-005,119.766,123.603,"A bald man in a teal sweater stands in a kitchen behind a black air fryer with its basket removed, looking at the camera and speaking.",一名光头男子身穿青绿色毛衣，站在厨房里，面前放着一台黑色空气炸锅，其炸篮已被取出，他正看着镜头说话。,Air Fryer,Air Fryer,"[""black air fryer"",""air fryer basket"",""stainless steel refrigerator"",""white kitchen cabinets"",""glass jars"",""toaster oven"",""knife block"",""paper towel holder"",""sink"",""whey protein container"",""blue funnel""]","[""man speaking"",""man looking at camera"",""man looking down at air fryer""]",[],[],,"Visual summary: A bald man in a teal sweater stands in a kitchen behind a black air fryer with its basket removed, looking at the camera and speaking.
视觉摘要: 一名光头男子身穿青绿色毛衣，站在厨房里，面前放着一台黑色空气炸锅，其炸篮已被取出，他正看着镜头说话。
Visible product: Air Fryer
Visible components: black air fryer; air fryer basket; stainless steel refrigerator; white kitchen cabinets; glass jars; toaster oven; knife block; paper towel holder; sink; whey protein container; blue funnel
Visible actions: man speaking; man looking at camera; man looking down at air fryer",Qwen/Qwen3-VL-8B-Instruct,0c351dd01ed87e9c1b53cbc748cba10e6187ff3b,catalog-grounded-visible-scene-json-v2,"[""data_video/vlm_frames/airfryer-005-scene-0011/frame_01.jpg"",""data_video/vlm_frames/airfryer-005-scene-0011/frame_02.jpg""]",pending
airfryer-005-scene-0012-vlm-0001,airfryer-005-scene-0012,airfryer-005,123.603,150.167,A person is placing a strip of bacon onto food already in an open air fryer basket.,一个人正在将一片培根放在空气炸锅篮子里已有的食物上。,Air Fryer,Air Fryer,"[""air fryer"",""air fryer basket"",""bacon"",""egg yolk in a bowl"",""eggshell"",""cutting board"",""person's arms and hands""]","[""placing bacon onto food in the air fryer basket""]","[""air fryer basket is open"",""egg is cracked with yolk in a bowl and shell on the counter""]",[],,"Visual summary: A person is placing a strip of bacon onto food already in an open air fryer basket.
视觉摘要: 一个人正在将一片培根放在空气炸锅篮子里已有的食物上。
Visible product: Air Fryer
Visible components: air fryer; air fryer basket; bacon; egg yolk in a bowl; eggshell; cutting board; person's arms and hands
Visible actions: placing bacon onto food in the air fryer basket
Visible states: air fryer basket is open; egg is cracked with yolk in a bowl and shell on the counter",Qwen/Qwen3-VL-8B-Instruct,0c351dd01ed87e9c1b53cbc748cba10e6187ff3b,catalog-grounded-visible-scene-json-v2,"[""data_video/vlm_frames/airfryer-005-scene-0012/frame_01.jpg"",""data_video/vlm_frames/airfryer-005-scene-0012/frame_02.jpg"",""data_video/vlm_frames/airfryer-005-scene-0012/frame_03.jpg""]",pending
airfryer-005-scene-0013-vlm-0001,airfryer-005-scene-0013,airfryer-005,150.167,155.796,"A man in a kitchen is standing next to a black air fryer with its basket open, holding a small glass jar containing a yellow substance.",一名男子站在厨房里，旁边放着一个打开篮子的黑色空气炸锅，他手里拿着一个装有黄色物质的小玻璃罐。,Air Fryer,Air Fryer,"[""black air fryer"",""air fryer basket"",""glass jar"",""refrigerator"",""white cabinets"",""paper towel holder"",""glass jars on counter"",""knife block""]","[""man holding a glass jar"",""man looking at the jar""]","[""air fryer basket open"",""man standing in front of air fryer""]",[],,"Visual summary: A man in a kitchen is standing next to a black air fryer with its basket open, holding a small glass jar containing a yellow substance.
视觉摘要: 一名男子站在厨房里，旁边放着一个打开篮子的黑色空气炸锅，他手里拿着一个装有黄色物质的小玻璃罐。
Visible product: Air Fryer
Visible components: black air fryer; air fryer basket; glass jar; refrigerator; white cabinets; paper towel holder; glass jars on counter; knife block
Visible actions: man holding a glass jar; man looking at the jar
Visible states: air fryer basket open; man standing in front of air fryer",Qwen/Qwen3-VL-8B-Instruct,0c351dd01ed87e9c1b53cbc748cba10e6187ff3b,catalog-grounded-visible-scene-json-v2,"[""data_video/vlm_frames/airfryer-005-scene-0013/frame_01.jpg"",""data_video/vlm_frames/airfryer-005-scene-0013/frame_02.jpg""]",pending
airfryer-005-scene-0014-vlm-0001,airfryer-005-scene-0014,airfryer-005,155.796,162.344,A person is pouring an egg into a bread sandwich with bacon inside an air fryer basket.,一个人正在将鸡蛋倒入装有培根的面包三明治中，该三明治位于空气炸锅篮内。,Air Fryer,Air Fryer,"[""air fryer basket"",""bread"",""bacon"",""egg"",""glass container"",""person's hand"",""person's sleeve""]","[""pouring egg"",""holding glass container""]","[""egg being poured"",""egg yolk visible""]",[],,"Visual summary: A person is pouring an egg into a bread sandwich with bacon inside an air fryer basket.
视觉摘要: 一个人正在将鸡蛋倒入装有培根的面包三明治中，该三明治位于空气炸锅篮内。
Visible product: Air Fryer
Visible components: air fryer basket; bread; bacon; egg; glass container; person's hand; person's sleeve
Visible actions: pouring egg; holding glass container
Visible states: egg being poured; egg yolk visible",Qwen/Qwen3-VL-8B-Instruct,0c351dd01ed87e9c1b53cbc748cba10e6187ff3b,catalog-grounded-visible-scene-json-v2,"[""data_video/vlm_frames/airfryer-005-scene-0014/frame_01.jpg"",""data_video/vlm_frames/airfryer-005-scene-0014/frame_02.jpg""]",pending
airfryer-005-scene-0015-vlm-0001,airfryer-005-scene-0015,airfryer-005,162.344,172.394,A man in a kitchen is preparing food in the basket of a black air fryer.,一名男子在厨房里，正在将食物放入黑色空气炸锅的篮子中。,Air Fryer,Air Fryer,"[""black air fryer"",""air fryer basket"",""refrigerator"",""white kitchen cabinets"",""microwave"",""toaster oven"",""glass jars"",""knife block"",""sink"",""whey protein container""]","[""man pouring liquid from a bottle into the air fryer basket"",""man cracking an egg into the air fryer basket""]","[""food in the air fryer basket"",""man holding an egg""]",[],,"Visual summary: A man in a kitchen is preparing food in the basket of a black air fryer.
视觉摘要: 一名男子在厨房里，正在将食物放入黑色空气炸锅的篮子中。
Visible product: Air Fryer
Visible components: black air fryer; air fryer basket; refrigerator; white kitchen cabinets; microwave; toaster oven; glass jars; knife block; sink; whey protein container
Visible actions: man pouring liquid from a bottle into the air fryer basket; man cracking an egg into the air fryer basket
Visible states: food in the air fryer basket; man holding an egg",Qwen/Qwen3-VL-8B-Instruct,0c351dd01ed87e9c1b53cbc748cba10e6187ff3b,catalog-grounded-visible-scene-json-v2,"[""data_video/vlm_frames/airfryer-005-scene-0015/frame_01.jpg"",""data_video/vlm_frames/airfryer-005-scene-0015/frame_02.jpg"",""data_video/vlm_frames/airfryer-005-scene-0015/frame_03.jpg""]",pending
airfryer-005-scene-0016-vlm-0001,airfryer-005-scene-0016,airfryer-005,172.394,176.439,A person is cracking an egg into a small glass bowl while standing next to an open air fryer containing two sandwich halves with meat.,一个人正在将鸡蛋打入一个小玻璃碗中，旁边是一个打开的空气炸锅，里面放着两个夹有肉的三明治半片。,Air Fryer,Air Fryer,"[""air fryer"",""glass bowl"",""sandwich halves"",""meat"",""egg"",""eggshell"",""white cutting board""]","[""cracking an egg"",""holding an egg"",""holding a glass bowl""]","[""air fryer open"",""egg being cracked"",""egg yolk visible""]",[],,"Visual summary: A person is cracking an egg into a small glass bowl while standing next to an open air fryer containing two sandwich halves with meat.
视觉摘要: 一个人正在将鸡蛋打入一个小玻璃碗中，旁边是一个打开的空气炸锅，里面放着两个夹有肉的三明治半片。
Visible product: Air Fryer
Visible components: air fryer; glass bowl; sandwich halves; meat; egg; eggshell; white cutting board
Visible actions: cracking an egg; holding an egg; holding a glass bowl
Visible states: air fryer open; egg being cracked; egg yolk visible",Qwen/Qwen3-VL-8B-Instruct,0c351dd01ed87e9c1b53cbc748cba10e6187ff3b,catalog-grounded-visible-scene-json-v2,"[""data_video/vlm_frames/airfryer-005-scene-0016/frame_01.jpg"",""data_video/vlm_frames/airfryer-005-scene-0016/frame_02.jpg""]",pending
airfryer-005-scene-0017-vlm-0001,airfryer-005-scene-0017,airfryer-005,176.439,185.196,"A hand places an egg into an air fryer basket containing two slices of bread wrapped with bacon, each already holding an egg.",一只手将一个鸡蛋放入空气炸锅篮中，篮内有两片用培根包裹的面包，每片面包上已放有一个鸡蛋。,Air Fryer,Air Fryer,"[""air fryer basket"",""bread"",""bacon"",""egg"",""hand"",""glass bowl""]","[""pouring egg"",""placing egg""]","[""egg being added to bread"",""egg in bread with bacon""]",[],,"Visual summary: A hand places an egg into an air fryer basket containing two slices of bread wrapped with bacon, each already holding an egg.
视觉摘要: 一只手将一个鸡蛋放入空气炸锅篮中，篮内有两片用培根包裹的面包，每片面包上已放有一个鸡蛋。
Visible product: Air Fryer
Visible components: air fryer basket; bread; bacon; egg; hand; glass bowl
Visible actions: pouring egg; placing egg
Visible states: egg being added to bread; egg in bread with bacon",Qwen/Qwen3-VL-8B-Instruct,0c351dd01ed87e9c1b53cbc748cba10e6187ff3b,catalog-grounded-visible-scene-json-v2,"[""data_video/vlm_frames/airfryer-005-scene-0017/frame_01.jpg"",""data_video/vlm_frames/airfryer-005-scene-0017/frame_02.jpg"",""data_video/vlm_frames/airfryer-005-scene-0017/frame_03.jpg""]",pending
