record_id,product_class,title,source_platform,candidate_split,local_path,source_sha256,receipt_sha256,bytes,duration_seconds,fps,width,height,video_codec,audio_present,sample_frame_paths,sample_frame_count,duplicate_of,technical_decision,technical_reasons,content_decision,content_reason,screened_at
washing-057,Washing Machine,How to install the Washing Machine Stacking Kit (SKK-UDW) | Samsung New Zealand,Internet Archive,development_candidate,data_video/raw/archive_candidates/washing-057.mp4,0da30f51f62fd5dff0dae823c766db6d0c2a3a9122dd53f2cafd95886c6d890d,0da30f51f62fd5dff0dae823c766db6d0c2a3a9122dd53f2cafd95886c6d890d,16350824,97.340,25.0,1280,720,h264,yes,data_video/review/archive_candidate_frames/washing-057/sample_01.jpg|data_video/review/archive_candidate_frames/washing-057/sample_02.jpg|data_video/review/archive_candidate_frames/washing-057/sample_03.jpg|data_video/review/archive_candidate_frames/washing-057/sample_04.jpg|data_video/review/archive_candidate_frames/washing-057/sample_05.jpg,5,,pass,,pending,,2026-07-22T23:13:55.512177+00:00
washing-058,Washing Machine,LG Washer : How to do Laundry | LG,Internet Archive,development_candidate,data_video/raw/archive_candidates/washing-058.mp4,3f4c855c40340e0e1de31878a87703915656376617e5764a8ea8e09e8592ecdc,3f4c855c40340e0e1de31878a87703915656376617e5764a8ea8e09e8592ecdc,17571050,353.800,29.97,1280,720,h264,yes,data_video/review/archive_candidate_frames/washing-058/sample_01.jpg|data_video/review/archive_candidate_frames/washing-058/sample_02.jpg|data_video/review/archive_candidate_frames/washing-058/sample_03.jpg|data_video/review/archive_candidate_frames/washing-058/sample_04.jpg|data_video/review/archive_candidate_frames/washing-058/sample_05.jpg,5,,pass,,pending,,2026-07-22T23:13:56.275630+00:00
washing-059,Washing Machine,LG Washer and Dryer - Child Lock,Internet Archive,development_candidate,data_video/raw/archive_candidates/washing-059.mp4,97a0dfcd148af6efbc9d14063d0ad86f94d6dca5e0d5ea5631a65e29ab075fa1,97a0dfcd148af6efbc9d14063d0ad86f94d6dca5e0d5ea5631a65e29ab075fa1,5738298,148.210,24.0,1280,720,h264,yes,data_video/review/archive_candidate_frames/washing-059/sample_01.jpg|data_video/review/archive_candidate_frames/washing-059/sample_02.jpg|data_video/review/archive_candidate_frames/washing-059/sample_03.jpg|data_video/review/archive_candidate_frames/washing-059/sample_04.jpg|data_video/review/archive_candidate_frames/washing-059/sample_05.jpg,5,,pass,,pending,,2026-07-22T23:13:57.051328+00:00
washing-060,Washing Machine,LG Washer - How to Use the Spin Only Option (2018 Update),Internet Archive,development_candidate,data_video/raw/archive_candidates/washing-060.mp4,8cf1f2964fd35a087e98617f7768b3b730f4c2374767557964fbd2ee3f973627,8cf1f2964fd35a087e98617f7768b3b730f4c2374767557964fbd2ee3f973627,6962702,64.410,23.98,1280,720,h264,yes,data_video/review/archive_candidate_frames/washing-060/sample_01.jpg|data_video/review/archive_candidate_frames/washing-060/sample_02.jpg|data_video/review/archive_candidate_frames/washing-060/sample_03.jpg|data_video/review/archive_candidate_frames/washing-060/sample_04.jpg|data_video/review/archive_candidate_frames/washing-060/sample_05.jpg,5,,pass,,pending,,2026-07-22T23:13:57.766018+00:00
washing-061,Washing Machine,How to clean your LG washing machine drain pump filter,Internet Archive,development_candidate,data_video/raw/archive_candidates/washing-061.mp4,62a81bab5a766ddfbc30e226849bee377f3a64b8b995c8d301f5fa69787a9f23,62a81bab5a766ddfbc30e226849bee377f3a64b8b995c8d301f5fa69787a9f23,7815095,129.470,29.97,1280,720,h264,yes,data_video/review/archive_candidate_frames/washing-061/sample_01.jpg|data_video/review/archive_candidate_frames/washing-061/sample_02.jpg|data_video/review/archive_candidate_frames/washing-061/sample_03.jpg|data_video/review/archive_candidate_frames/washing-061/sample_04.jpg|data_video/review/archive_candidate_frames/washing-061/sample_05.jpg,5,,pass,,pending,,2026-07-22T23:13:58.500307+00:00
washing-062,Washing Machine,LG Washer : How to repair Washing Machine Performance Issues | LG,Internet Archive,development_candidate,data_video/raw/archive_candidates/washing-062.mp4,a58af5b6da53efaeba99ea11eaa5c0f8b4a474a637ac7f27f1b55c08b47e32ce,a58af5b6da53efaeba99ea11eaa5c0f8b4a474a637ac7f27f1b55c08b47e32ce,8009058,140.410,29.97,1280,720,h264,yes,data_video/review/archive_candidate_frames/washing-062/sample_01.jpg|data_video/review/archive_candidate_frames/washing-062/sample_02.jpg|data_video/review/archive_candidate_frames/washing-062/sample_03.jpg|data_video/review/archive_candidate_frames/washing-062/sample_04.jpg|data_video/review/archive_candidate_frames/washing-062/sample_05.jpg,5,,pass,,pending,,2026-07-22T23:13:59.350476+00:00
washing-063,Washing Machine,Samsung Top Load Washing Machine: How to Clean Magic Filter,Internet Archive,development_candidate,data_video/raw/archive_candidates/washing-063.mp4,e651e6416fc72240bb40252b13ccf598957453f1ae0d8af3928d4839447280c7,e651e6416fc72240bb40252b13ccf598957453f1ae0d8af3928d4839447280c7,8785164,117.050,25.0,1280,720,h264,yes,data_video/review/archive_candidate_frames/washing-063/sample_01.jpg|data_video/review/archive_candidate_frames/washing-063/sample_02.jpg|data_video/review/archive_candidate_frames/washing-063/sample_03.jpg|data_video/review/archive_candidate_frames/washing-063/sample_04.jpg|data_video/review/archive_candidate_frames/washing-063/sample_05.jpg,5,,pass,,pending,,2026-07-22T23:14:00.337818+00:00
washing-064,Washing Machine,LG Washer : How to repair Washing Machine Performance Issues | LG,Internet Archive,development_candidate,data_video/raw/archive_candidates/washing-064.mp4,075aa687591722cdb59ef95c33c92af9f9ff76b84ae356b20b1e7f52fbe5506a,075aa687591722cdb59ef95c33c92af9f9ff76b84ae356b20b1e7f52fbe5506a,8829614,140.410,29.97,1280,720,h264,yes,data_video/review/archive_candidate_frames/washing-064/sample_01.jpg|data_video/review/archive_candidate_frames/washing-064/sample_02.jpg|data_video/review/archive_candidate_frames/washing-064/sample_03.jpg|data_video/review/archive_candidate_frames/washing-064/sample_04.jpg|data_video/review/archive_candidate_frames/washing-064/sample_05.jpg,5,,pass,,pending,,2026-07-22T23:14:01.202060+00:00
washing-065,Washing Machine,LG Washer : How to deal with Troubleshooting Noises | LG,Internet Archive,development_candidate,data_video/raw/archive_candidates/washing-065.mp4,c0f2167bb7512fd22c8950ea953de2b21c18a0cbef68f9a53c0b066f0ad7b8cc,c0f2167bb7512fd22c8950ea953de2b21c18a0cbef68f9a53c0b066f0ad7b8cc,8983869,154.390,29.97,1280,720,h264,yes,data_video/review/archive_candidate_frames/washing-065/sample_01.jpg|data_video/review/archive_candidate_frames/washing-065/sample_02.jpg|data_video/review/archive_candidate_frames/washing-065/sample_03.jpg|data_video/review/archive_candidate_frames/washing-065/sample_04.jpg|data_video/review/archive_candidate_frames/washing-065/sample_05.jpg,5,,pass,,pending,,2026-07-22T23:14:02.043078+00:00
washing-066,Washing Machine,How to clean the debris filter of your Samsung Front Load washing machine,Internet Archive,development_candidate,data_video/raw/archive_candidates/washing-066.mp4,07647544a2e0c220144cf36668c5cc555d87a93bf39810d065a4f1ed2493174d,07647544a2e0c220144cf36668c5cc555d87a93bf39810d065a4f1ed2493174d,10049108,133.650,25.0,1280,720,h264,yes,data_video/review/archive_candidate_frames/washing-066/sample_01.jpg|data_video/review/archive_candidate_frames/washing-066/sample_02.jpg|data_video/review/archive_candidate_frames/washing-066/sample_03.jpg|data_video/review/archive_candidate_frames/washing-066/sample_04.jpg|data_video/review/archive_candidate_frames/washing-066/sample_05.jpg,5,,pass,,pending,,2026-07-22T23:14:03.004092+00:00
washing-067,Washing Machine,LG Washer : How to How to Remove Odd Odors from Washer| LG,Internet Archive,development_candidate,data_video/raw/archive_candidates/washing-067.mp4,4117dd2b5bd32161d55dc4aaa6eb74af0b36092284cc421efe4c9925d5d1d780,4117dd2b5bd32161d55dc4aaa6eb74af0b36092284cc421efe4c9925d5d1d780,10999515,158.500,29.97,1280,720,h264,yes,data_video/review/archive_candidate_frames/washing-067/sample_01.jpg|data_video/review/archive_candidate_frames/washing-067/sample_02.jpg|data_video/review/archive_candidate_frames/washing-067/sample_03.jpg|data_video/review/archive_candidate_frames/washing-067/sample_04.jpg|data_video/review/archive_candidate_frames/washing-067/sample_05.jpg,5,,pass,,pending,,2026-07-22T23:14:04.015044+00:00
washing-068,Washing Machine,LG Washer : How to Use the General Dispenser Drawer | LG,Internet Archive,development_candidate,data_video/raw/archive_candidates/washing-068.mp4,329c5fe481b950e6606361e2d17e218c85d353af1fb89ca0b6169f7b12ba4798,329c5fe481b950e6606361e2d17e218c85d353af1fb89ca0b6169f7b12ba4798,11024112,188.220,24.0,1280,720,h264,yes,data_video/review/archive_candidate_frames/washing-068/sample_01.jpg|data_video/review/archive_candidate_frames/washing-068/sample_02.jpg|data_video/review/archive_candidate_frames/washing-068/sample_03.jpg|data_video/review/archive_candidate_frames/washing-068/sample_04.jpg|data_video/review/archive_candidate_frames/washing-068/sample_05.jpg,5,,pass,,pending,,2026-07-22T23:14:04.883499+00:00
washing-069,Washing Machine,LG Washer : How to How to Remove Odd Odors from Washer | LG,Internet Archive,development_candidate,data_video/raw/archive_candidates/washing-069.mp4,41958dceaef44c2ca4e79fc18197d87bb4366559e44d5346469d03025fdab0bc,41958dceaef44c2ca4e79fc18197d87bb4366559e44d5346469d03025fdab0bc,11050237,158.500,29.97,1280,720,h264,yes,data_video/review/archive_candidate_frames/washing-069/sample_01.jpg|data_video/review/archive_candidate_frames/washing-069/sample_02.jpg|data_video/review/archive_candidate_frames/washing-069/sample_03.jpg|data_video/review/archive_candidate_frames/washing-069/sample_04.jpg|data_video/review/archive_candidate_frames/washing-069/sample_05.jpg,5,,pass,,pending,,2026-07-22T23:14:05.815786+00:00
