query_id,query_text,language,product_class,query_type,split,candidate_scene_id,record_id,scene_product_class,start_seconds,end_seconds,clip_path,thumbnail_path,scene_text,source_methods,method_ranks_json,method_scores_json,blind_order
VQ-005,怎样看出空气炸锅正在烹饪？,zh-CN,Air Fryer,state,development,airfryer-033-scene-0125,airfryer-033,Air Fryer,988.922,994.795,data_video/processed/airfryer-033/clips/airfryer-033-scene-0125.mp4,data_video/keyframes/airfryer-033/frame_000197.jpg,"ASR: Pra ver se vai dar bom Secagem em 3 horas Vou botar aqui, vou deixar no esquema Bom, botei aqui
VLM: Visual summary: A person is handling an air fryer, showing its interior and a box next to it on a wooden surface.
视觉摘要: 一个人正在处理一个空气炸锅，展示了其内部和旁边的一个盒子，放置在木质表面上。
Visible product: Air Fryer
Visible components: air fryer; box; wooden surface
Visible actions: person holding box; person pointing at air fryer
Visible states: air fryer open; air fryer interior visible
Visual uncertainty: The text on the box is partially obscured and not fully readable.",hybrid,"{""hybrid"": 7}","{""hybrid"": {""bm25_score"": 4.472217, ""dense_score"": 0.678139, ""effective_mode"": ""hybrid"", ""score"": 0.011365, ""visual_score"": null}}",35
VQ-005,怎样看出空气炸锅正在烹饪？,zh-CN,Air Fryer,state,development,airfryer-024-scene-0009,airfryer-024,Air Fryer,36.536,40.974,data_video/processed/airfryer-024/clips/airfryer-024-scene-0009.mp4,data_video/keyframes/airfryer-024/frame_000007.jpg,"ASR: The optional preheat function makes grilling, searing, and broiling easy and fast, with perfect results each and every time.
OCR: PERFECT RESULTS Every Time!
VLM: Visual summary: A close-up of an air fryer's digital control panel displaying a temperature of 375°F, with text indicating an 'Optional PREHEAT FUNCTION' and 'Patent Pending'. The scene then transitions to show three cooking modes: grilling, searing, and broiling, each with food items inside the air fryer basket.
视觉摘要: 一台空气炸锅的数字控制面板特写，显示温度为375°F，配有“可选预热功能”和“专利待定”字样。随后画面切换，展示三种烹饪模式：烧烤、煎制和烘烤，每个模式下都有食物在炸篮中。
Visible product: Air Fryer
Visible components: digital display; temperature reading; control buttons; cooking mode icons; air fryer basket; food items (steaks, scallops, chicken, sweet potatoes)
Visible states: temperature set to 375°F; preheat function indicated; food being cooked in different modes",dense|hybrid|tri_hybrid,"{""dense"": 12, ""hybrid"": 9, ""tri_hybrid"": 8}","{""dense"": {""bm25_score"": 4.482184, ""dense_score"": 0.668962, ""effective_mode"": ""dense"", ""score"": 0.668962, ""visual_score"": null}, ""hybrid"": {""bm25_score"": 4.482184, ""dense_score"": 0.668962, ""effective_mode"": ""hybrid"", ""score"": 0.009939, ""visual_score"": null}, ""tri_hybrid"": {""bm25_score"": 4.482184, ""dense_score"": 0.668962, ""effective_mode"": ""tri_hybrid"", ""score"": 0.01026, ""visual_score"": 0.607462}}",36
VQ-005,怎样看出空气炸锅正在烹饪？,zh-CN,Air Fryer,state,development,airfryer-002-scene-0009,airfryer-002,Air Fryer,241.808,257.424,data_video/processed/airfryer-002/clips/airfryer-002-scene-0009.mp4,data_video/keyframes/airfryer-002/frame_000048.jpg,"ASR: spray we're now going to place our cookies in the basket seam side down we're going to cook
OCR: •ner Library Kitchen Chef itchen Puff Pastry SHEETS OREO
VLM: Visual summary: A person wearing a blue apron holds an air fryer basket containing several round, pale yellow food items, with a yellow spray can on a silicone mat nearby.
视觉摘要: 一个人穿着蓝色围裙，手持一个装有数个圆形淡黄色食物的空气炸锅篮子，旁边硅胶垫上放着一个黄色喷雾罐。
Visible product: Air Fryer
Visible components: air fryer basket; silicone mat; yellow spray can; blue apron with text; watch
Visible actions: holding the air fryer basket; placing food items into the basket
Visible states: food items inside the basket; basket being held open",dense|hybrid|tri_hybrid|visual,"{""dense"": 14, ""hybrid"": 18, ""tri_hybrid"": 19, ""visual"": 18}","{""dense"": {""bm25_score"": 3.467492, ""dense_score"": 0.666948, ""effective_mode"": ""dense"", ""score"": 0.666948, ""visual_score"": null}, ""hybrid"": {""bm25_score"": 3.467492, ""dense_score"": 0.666948, ""effective_mode"": ""hybrid"", ""score"": 0.006305, ""visual_score"": null}, ""tri_hybrid"": {""bm25_score"": 3.467492, ""dense_score"": 0.666948, ""effective_mode"": ""tri_hybrid"", ""score"": 0.005754, ""visual_score"": 0.525707}, ""visual"": {""bm25_score"": 3.467492, ""dense_score"": null, ""effective_mode"": ""visual"", ""score"": 0.525707, ""visual_score"": 0.525707}}",37
VQ-005,怎样看出空气炸锅正在烹饪？,zh-CN,Air Fryer,state,development,airfryer-006-scene-0007,airfryer-006,Air Fryer,24.358,31.18,data_video/processed/airfryer-006/clips/airfryer-006-scene-0007.mp4,data_video/keyframes/airfryer-006/frame_000004.jpg,"ASR: Come with powdered sugar, ready to serve. Absolutely delicious. Unbelievable.
OCR: GMA TOP WITH POWDERED SUGAR AND ENJOY!
VLM: Visual summary: A round, golden-brown baked good is being dusted with powdered sugar in a glass bowl.
视觉摘要: 一个圆形的金棕色烘焙食品正在玻璃碗中撒上糖粉。
Visible product: Air Fryer
Visible components: glass bowl; round baked good; powdered sugar; GMA logo
Visible actions: powdered sugar is being sprinkled
Visible states: baked good is golden-brown; powdered sugar is falling",bm25|hybrid,"{""bm25"": 16, ""hybrid"": 19}","{""bm25"": {""bm25_score"": 4.513668, ""dense_score"": null, ""effective_mode"": ""bm25"", ""score"": 4.513668, ""visual_score"": null}, ""hybrid"": {""bm25_score"": 4.513668, ""dense_score"": 0.602885, ""effective_mode"": ""hybrid"", ""score"": 0.005973, ""visual_score"": null}}",38
VQ-005,怎样看出空气炸锅正在烹饪？,zh-CN,Air Fryer,state,development,airfryer-029-scene-0055,airfryer-029,Air Fryer,324.32,326.44,data_video/processed/airfryer-029/clips/airfryer-029-scene-0055.mp4,data_video/keyframes/airfryer-029/frame_000064.jpg,"ASR: degree centigrade for around 10 minutes using Philips air fryer anybody can cook
OCR: PHILIPS SUPER CHEF
VLM: Visual summary: A close-up of a black Philips air fryer showing its control dial and cooking guide label.
视觉摘要: 一台黑色飞利浦空气炸锅的特写，显示其控制旋钮和烹饪指南标签。
Visible product: Air Fryer
Visible components: control dial; brand name 'PHILIPS'; cooking guide label with temperature and time icons; temperature indicator (200°C)",tri_hybrid,"{""tri_hybrid"": 4}","{""tri_hybrid"": {""bm25_score"": 4.879675, ""dense_score"": 0.659234, ""effective_mode"": ""tri_hybrid"", ""score"": 0.010613, ""visual_score"": 0.6042}}",39
VQ-005,怎样看出空气炸锅正在烹饪？,zh-CN,Air Fryer,state,development,airfryer-032-scene-0020,airfryer-032,Air Fryer,77.067,79.367,data_video/processed/airfryer-032/clips/airfryer-032-scene-0020.mp4,data_video/keyframes/airfryer-032/frame_000015.jpg,"ASR: basket and pan have soaked for about 10 minutes i just use a microfiber cloth to wipe it down
VLM: Visual summary: A close-up view of a metal air fryer basket being washed with soapy water and a sponge.
视觉摘要: 一个金属空气炸锅篮子正在用肥皂水和海绵清洗。
Visible product: Air Fryer
Visible components: metal basket; sponge; soap bubbles; water
Visible actions: washing; scrubbing
Visible states: soapy; wet; foamy
Visual uncertainty: The full air fryer appliance is not visible, only the basket.",bm25,"{""bm25"": 12}","{""bm25"": {""bm25_score"": 4.578807, ""dense_score"": null, ""effective_mode"": ""bm25"", ""score"": 4.578807, ""visual_score"": null}}",40
VQ-005,怎样看出空气炸锅正在烹饪？,zh-CN,Air Fryer,state,development,pressure-006-scene-0006,pressure-006,Air Fryer,17.625,19.875,data_video/processed/pressure-006/clips/pressure-006-scene-0006.mp4,data_video/keyframes/pressure-006/frame_000003.jpg,"ASR: • Touch screen control, LCD display, visual window, cooking process at a glance
VLM: Visual summary: A close-up view of food cooking inside an air fryer, with glowing orange light visible through a circular opening.
视觉摘要: 空气炸锅内食物正在烹制，透过圆形开口可见橙色光芒。
Visible product: Air Fryer
Visible components: circular opening; food; interior light; text overlay
Visible states: food cooking; light glowing
Visual uncertainty: The exact type of food is not clearly identifiable. The text 'Visual window' is overlaid but not part of the device's interface.",bm25|dense|hybrid|tri_hybrid,"{""bm25"": 1, ""dense"": 1, ""hybrid"": 1, ""tri_hybrid"": 1}","{""bm25"": {""bm25_score"": 11.180425, ""dense_score"": null, ""effective_mode"": ""bm25"", ""score"": 11.180425, ""visual_score"": null}, ""dense"": {""bm25_score"": 11.180425, ""dense_score"": 0.723142, ""effective_mode"": ""dense"", ""score"": 0.723142, ""visual_score"": null}, ""hybrid"": {""bm25_score"": 11.180425, ""dense_score"": 0.723142, ""effective_mode"": ""hybrid"", ""score"": 0.016393, ""visual_score"": null}, ""tri_hybrid"": {""bm25_score"": 11.180425, ""dense_score"": 0.723142, ""effective_mode"": ""tri_hybrid"", ""score"": 0.01604, ""visual_score"": 0.662932}}",41
VQ-005,怎样看出空气炸锅正在烹饪？,zh-CN,Air Fryer,state,development,airfryer-029-scene-0070,airfryer-029,Air Fryer,431.84,436.0,data_video/processed/airfryer-029/clips/airfryer-029-scene-0070.mp4,data_video/keyframes/airfryer-029/frame_000086.jpg,"ASR: I'm telling you just it is still sizzling here
VLM: Visual summary: A chef in a red uniform is using a black air fryer in a kitchen studio setting with Philips branding.
视觉摘要: 一位穿着红色制服的厨师正在一个带有飞利浦标志的厨房工作室中使用一台黑色空气炸锅。
Visible product: Air Fryer
Visible components: black air fryer; chef's uniform; green plates; Philips SUPER CHEF logo; refrigerator; blender; rice cooker; cabinet
Visible actions: chef stirring food in air fryer; chef holding air fryer lid
Visible states: food inside air fryer basket; chef smiling",hybrid,"{""hybrid"": 3}","{""hybrid"": {""bm25_score"": 4.490124, ""dense_score"": 0.678597, ""effective_mode"": ""hybrid"", ""score"": 0.011932, ""visual_score"": null}}",42
VQ-005,怎样看出空气炸锅正在烹饪？,zh-CN,Air Fryer,state,development,airfryer-033-scene-0148,airfryer-033,Air Fryer,1312.045,1314.581,data_video/processed/airfryer-033/clips/airfryer-033-scene-0148.mp4,data_video/keyframes/airfryer-033/frame_000262.jpg,"ASR: o teste, bom, ligando tá, abrindo
VLM: Visual summary: A person is pressing a button on a black air fryer with a digital display showing 200°.
视觉摘要: 一个人正在按黑色空气炸锅上的一个按钮，显示屏显示200°。
Visible product: Air Fryer
Visible components: black air fryer; digital display; control buttons; human finger
Visible actions: pressing a button
Visible states: display showing 200°",bm25|hybrid|tri_hybrid,"{""bm25"": 11, ""hybrid"": 2, ""tri_hybrid"": 2}","{""bm25"": {""bm25_score"": 4.661003, ""dense_score"": null, ""effective_mode"": ""bm25"", ""score"": 4.661003, ""visual_score"": null}, ""hybrid"": {""bm25_score"": 4.661003, ""dense_score"": 0.676574, ""effective_mode"": ""hybrid"", ""score"": 0.012962, ""visual_score"": null}, ""tri_hybrid"": {""bm25_score"": 4.661003, ""dense_score"": 0.676574, ""effective_mode"": ""tri_hybrid"", ""score"": 0.013036, ""visual_score"": 0.631603}}",43
VQ-005,怎样看出空气炸锅正在烹饪？,zh-CN,Air Fryer,state,development,airfryer-029-scene-0040,airfryer-029,Air Fryer,228.04,233.68,data_video/processed/airfryer-029/clips/airfryer-029-scene-0040.mp4,data_video/keyframes/airfryer-029/frame_000045.jpg,"ASR: this just apply little bit on top and turn it to the other side and now again into the gashes this is good enough now we're going to put on a plate and I'm going to do the same with all the
OCR: PHILIPS SUPER CHEF
VLM: Visual summary: A person is preparing raw chicken for cooking in an air fryer, with a chef presenting the prepared chicken in a studio setting.
视觉摘要: 一个人正在为在空气炸锅中烹饪准备生鸡肉，一位厨师在工作室环境中展示已准备好的鸡肉。
Visible product: Air Fryer
Visible components: black air fryer; glass bowl; green plates; refrigerator; blender; rice cooker; wall logo with text 'PHILIPS SUPER CHEF'
Visible actions: hand holding and positioning chicken; chef holding and presenting chicken
Visible states: raw chicken being handled; chicken coated in a mixture; chef standing in front of kitchen counter
Visual uncertainty: The specific brand or model of the air fryer is not visible. The exact contents of the bowl are not clearly identifiable.",bm25,"{""bm25"": 5}","{""bm25"": {""bm25_score"": 5.294608, ""dense_score"": null, ""effective_mode"": ""bm25"", ""score"": 5.294608, ""visual_score"": null}}",44
VQ-005,怎样看出空气炸锅正在烹饪？,zh-CN,Air Fryer,state,development,pressure-006-scene-0009,pressure-006,Air Fryer,26.042,29.458,data_video/processed/pressure-006/clips/pressure-006-scene-0009.mp4,data_video/keyframes/pressure-006/frame_000005.jpg,"ASR: • 360-degree hot air baking, wrapping heating, original flavor, 1500W high power, rapid heating
VLM: Visual summary: A hand interacts with the control panel of a yellow air fryer with a black front panel and digital display.
视觉摘要: 一只手正在操作一台黄色空气炸锅的黑色控制面板和数字显示屏。
Visible product: Air Fryer
Visible components: yellow body; black front panel; digital display; control buttons; hand
Visible actions: touching the control panel
Visible states: digital display showing '888'",hybrid,"{""hybrid"": 5}","{""hybrid"": {""bm25_score"": 4.587052, ""dense_score"": 0.668739, ""effective_mode"": ""hybrid"", ""score"": 0.011477, ""visual_score"": null}}",45
VQ-005,怎样看出空气炸锅正在烹饪？,zh-CN,Air Fryer,state,development,airfryer-005-scene-0031,airfryer-005,Air Fryer,280.4,283.653,data_video/processed/airfryer-005/clips/airfryer-005-scene-0031.mp4,data_video/keyframes/airfryer-005/frame_000056.jpg,"ASR: I normally just grab it and put it on my plate like that.
VLM: Visual summary: A person is placing food items onto a white plate next to an open air fryer basket.
视觉摘要: 一个人正在将食物放在一个白色盘子上，旁边是一个打开的空气炸锅篮子。
Visible product: Air Fryer
Visible components: air fryer basket; white plate; bread with egg and ham; person's hand; person's teal sleeve
Visible actions: placing food on a plate
Visible states: air fryer basket is open; food is on the plate",bm25,"{""bm25"": 15}","{""bm25"": {""bm25_score"": 4.531186, ""dense_score"": null, ""effective_mode"": ""bm25"", ""score"": 4.531186, ""visual_score"": null}}",46
