query_id,query_text,language,product_class,query_type,split,candidate_scene_id,record_id,scene_start_time,scene_end_time,relevance_grade,relevant_start_time,relevant_end_time,source_leakage,evidence_notes,correction_reason,reviewer_id,review_status,reviewed_at
VQ-002,How should food be loaded into an air-fryer basket?,en,Air Fryer,operation,development,airfryer-033-scene-0039,airfryer-033,276.043,281.014,0,,,no,第1-6帧 t=276.0s-281.0s 展示炸篮被拉出，篮内及底部有食物残渣和油渍，属于餐后清理而非装载。,AI等级为2，但画面展示的是烹饪结束后取出/清理炸篮，与'如何装入食物'方向相反，不能作为相邻步骤回答。,R1,completed,2026-07-28T01:18:39+08:00
VQ-002,How should food be loaded into an air-fryer basket?,en,Air Fryer,operation,development,airfryer-033-scene-0159,airfryer-033,1415.382,1424.925,3,1417.3,1419.2,no,Frames t=1417.3-1419.2 s clearly show a hand placing potato wedges into the air fryer basket.,"Direct loading occurs at 1417.3-1419.2 s, narrower than AI's full-window time.",R1,completed,2026-07-28T01:18:39+08:00
VQ-002,How should food be loaded into an air-fryer basket?,en,Air Fryer,operation,development,pressure-006-scene-0001,pressure-006,0.0,2.208,1,,,no,"Frames t=0.0s-2.2s only show a person holding and displaying the air fryer, with no food-loading action.",,R1,completed,2026-07-28T01:18:39+08:00
VQ-002,How should food be loaded into an air-fryer basket?,en,Air Fryer,operation,development,pressure-006-scene-0003,pressure-006,4.833,7.5,3,6.5,7.5,no,"Frame at t=7.0s shows a hand placing raw chicken into the air-fryer basket, directly demonstrating food loading.","AI graded 1, but the scene visually demonstrates loading raw chicken into the basket at t=6.5s-7.5s.",R1,completed,2026-07-28T01:18:39+08:00
VQ-002,How should food be loaded into an air-fryer basket?,en,Air Fryer,operation,development,pressure-006-scene-0007,pressure-006,19.875,22.417,1,,,no,"Frames at 20.9s-21.9s show a fully cooked whole chicken already resting in the air fryer basket, with no loading action captured across the window.",,R1,completed,2026-07-28T01:18:39+08:00
VQ-002,How should food be loaded into an air-fryer basket?,en,Air Fryer,operation,development,pressure-006-scene-0008,pressure-006,22.417,26.042,3,23.1,25.3,no,Frames from t=23.1 s to t=25.3 s show tongs placing chicken wings onto the perforated tray inside the air fryer basket.,Visuals directly demonstrate loading food; raised from AI grade 2 to 3.,R1,completed,2026-07-28T01:18:39+08:00
VQ-002,How should food be loaded into an air-fryer basket?,en,Air Fryer,operation,development,pressure-006-scene-0010,pressure-006,29.458,34.083,0,,,no,画面为食物烹饪中，未展示放入炸篮的动作。,,R1,completed,2026-07-27T22:17:08+08:00
VQ-003,怎样插回炸篮并启动空气炸锅？,zh-CN,Air Fryer,operation,development,airfryer-002-scene-0001,airfryer-002,0.0,11.044,0,,,no,画面为甜点成品特写，未展示炸篮插入过程或启动操作。,,R1,completed,2026-07-27T22:10:25+08:00
VQ-003,怎样插回炸篮并启动空气炸锅？,zh-CN,Air Fryer,operation,development,airfryer-002-scene-0009,airfryer-002,241.808,257.424,1,,,no,画面只是人手在篮子外面将食物放入，篮子未插回主机，无启动操作。,,R1,completed,2026-07-28T01:18:39+08:00
VQ-003,怎样插回炸篮并启动空气炸锅？,zh-CN,Air Fryer,operation,development,airfryer-002-scene-0010,airfryer-002,257.424,283.851,1,,,no,画面展示取出/手持炸篮，未展示插回并启动的完整动作。,,R1,completed,2026-07-27T22:20:03+08:00
VQ-003,怎样插回炸篮并启动空气炸锅？,zh-CN,Air Fryer,operation,development,airfryer-002-scene-0011,airfryer-002,283.851,328.095,0,,,no,"Frame at t=301.5s shows a hand using red tongs to remove baked pastries from the basket onto a plate, not inserting the basket or starting the appliance.",,R1,completed,2026-07-28T01:18:39+08:00
VQ-003,怎样插回炸篮并启动空气炸锅？,zh-CN,Air Fryer,operation,development,airfryer-005-scene-0020,airfryer-005,199.291,202.502,1,,,no,frames 199.3-202.5s show the fry basket detached on the counter next to the unit; ASR mentions 'the basket goes' but no actual insertion or power-on is shown.,,R1,completed,2026-07-28T01:18:39+08:00
VQ-003,怎样插回炸篮并启动空气炸锅？,zh-CN,Air Fryer,operation,development,airfryer-005-scene-0021,airfryer-005,202.502,207.465,2,202.502,207.465,no,画面展示将炸篮插回空气炸锅机身，但未出现按下启动键、设置程序或确认运行的动作，仅部分回答'插回炸篮'，无法回答'启动'。,,R1,completed,2026-07-27T22:01:34+08:00
VQ-003,怎样插回炸篮并启动空气炸锅？,zh-CN,Air Fryer,operation,development,airfryer-005-scene-0023,airfryer-005,227.314,232.694,1,,,no,画面展示打开并取出炸篮，未展示插回并启动。,,R1,completed,2026-07-27T22:23:08+08:00
VQ-003,怎样插回炸篮并启动空气炸锅？,zh-CN,Air Fryer,operation,development,airfryer-005-scene-0024,airfryer-005,232.694,239.199,2,232.7,239.199,no,"Frames at 232.7s-239.2s show the man with the black air fryer basket partially out of the unit, providing partial context for basket re-insertion handling.",时间按实际证据片段重定位,R1,completed,2026-07-28T01:18:39+08:00
VQ-003,怎样插回炸篮并启动空气炸锅？,zh-CN,Air Fryer,operation,development,airfryer-005-scene-0028,airfryer-005,270.142,272.56,1,,,no,Across t=270.1-272.6s the basket sits outside the air fryer on the counter and the man only grips/touches the basket handle area; no basket reinsertion into the slot and no button-press to start the appliance is shown.,,R1,completed,2026-07-28T01:18:39+08:00
VQ-003,怎样插回炸篮并启动空气炸锅？,zh-CN,Air Fryer,operation,development,airfryer-005-scene-0030,airfryer-005,276.897,280.4,0,,,no,Frames 276.9-280.4s show the man standing and gesturing next to an open air fryer with the basket already outside; no basket reinsertion or appliance-start action occurs.,,R1,completed,2026-07-28T01:18:39+08:00
VQ-003,怎样插回炸篮并启动空气炸锅？,zh-CN,Air Fryer,operation,development,airfryer-005-scene-0031,airfryer-005,280.4,283.653,1,,,no,"At t=281.7s, the air fryer basket remains open and stationary beside a plate, with no action of inserting the basket or pressing controls.","Air fryer basket is visible and open, making it same-product context though it does not demonstrate insertion or startup.",R1,completed,2026-07-28T01:18:39+08:00
VQ-003,怎样插回炸篮并启动空气炸锅？,zh-CN,Air Fryer,operation,development,airfryer-006-scene-0001,airfryer-006,0.0,4.538,0,,,no,画面未展示炸篮或启动操作。,,R1,completed,2026-07-27T22:14:31+08:00
VQ-003,怎样插回炸篮并启动空气炸锅？,zh-CN,Air Fryer,operation,development,airfryer-006-scene-0005,airfryer-006,16.817,19.92,0,,,no,画面未展示插回炸篮或启动操作。,,R1,completed,2026-07-27T22:20:03+08:00
VQ-003,怎样插回炸篮并启动空气炸锅？,zh-CN,Air Fryer,operation,development,airfryer-006-scene-0006,airfryer-006,19.92,24.358,2,20.8,24.358,no,第2帧 t=20.8s 可见手将抽屉推回机身，炸篮重新插入，后续帧食物仍在篮中，但未出现启动按钮/显示屏操作。,AI等级为1，但第2帧明确展示炸篮/抽屉被推回，可部分回答'插回炸篮'，只是未展示启动。,R1,completed,2026-07-28T01:18:39+08:00
VQ-003,怎样插回炸篮并启动空气炸锅？,zh-CN,Air Fryer,operation,development,airfryer-011-scene-0001,airfryer-011,0.0,107.95,1,,,no,画面展示将三明治/炸篮放入机身，但未出现按下启动键、设置程序等启动操作，无法回答'启动'部分。,,R1,completed,2026-07-27T22:01:34+08:00
VQ-003,怎样插回炸篮并启动空气炸锅？,zh-CN,Air Fryer,operation,development,airfryer-017-scene-0019,airfryer-017,149.049,156.757,1,,,no,"The frames show the drawer being pulled out, not reinserted or started.",,R1,completed,2026-07-28T01:18:39+08:00
VQ-003,怎样插回炸篮并启动空气炸锅？,zh-CN,Air Fryer,operation,development,airfryer-017-scene-0020,airfryer-017,156.757,159.259,1,,,no,Frames 156.8-158.8s show the air fryer door open with the basket removed and a hand touching the internal rack; no basket insertion or start action is performed.,,R1,completed,2026-07-28T01:18:39+08:00
VQ-003,怎样插回炸篮并启动空气炸锅？,zh-CN,Air Fryer,operation,development,airfryer-017-scene-0022,airfryer-017,164.264,172.005,0,,,no,画面仅展示开盖取烤盘，未展示插回炸篮或启动操作。,,R1,completed,2026-07-27T22:12:04+08:00
VQ-003,怎样插回炸篮并启动空气炸锅？,zh-CN,Air Fryer,operation,development,airfryer-017-scene-0026,airfryer-017,230.697,236.403,1,,,no,"The air fryer door is opened and a hand reaches into the interior (t=231.8s–t=233.0s), but the action is part of flipping the unit upside down for bottom repair work per ASR; no basket insertion or device-starting action is shown.",,R1,completed,2026-07-28T01:18:39+08:00
VQ-003,怎样插回炸篮并启动空气炸锅？,zh-CN,Air Fryer,operation,development,airfryer-017-scene-0039,airfryer-017,427.127,431.431,0,,,no,"Frame at t=427.1s shows internal wiring repair with the heating coil exposed, not inserting a fry basket or starting the appliance.",,R1,completed,2026-07-28T01:18:39+08:00
VQ-003,怎样插回炸篮并启动空气炸锅？,zh-CN,Air Fryer,operation,development,airfryer-017-scene-0103,airfryer-017,1417.149,1426.091,1,,,no,"frames 1417.1-1426.1s show a disassembled air fryer and hands handling internal wires/parts, with no basket insertion or startup action.",,R1,completed,2026-07-28T01:18:39+08:00
VQ-003,怎样插回炸篮并启动空气炸锅？,zh-CN,Air Fryer,operation,development,airfryer-017-scene-0109,airfryer-017,1489.054,1498.597,0,,,no,"Frame at t=1489.1s shows a person using a screwdriver to remove screws from the back panel of the air fryer, with no basket insertion or startup action visible.",,R1,completed,2026-07-28T01:18:39+08:00
VQ-003,怎样插回炸篮并启动空气炸锅？,zh-CN,Air Fryer,operation,development,airfryer-017-scene-0114,airfryer-017,1533.198,1537.136,0,,,no,"Frame at t=1534.0s shows a hand placing a handwritten note on the silver air fryer, with no basket insertion or startup action.",,R1,completed,2026-07-28T01:18:39+08:00
VQ-003,怎样插回炸篮并启动空气炸锅？,zh-CN,Air Fryer,operation,development,airfryer-024-scene-0003,airfryer-024,7.574,11.478,0,,,no,"Frames at 9.9s-10.7s show deep-frying chicken in oil; the visible product is a deep fryer, not an air fryer, and no basket-insertion action is shown.",,R1,completed,2026-07-28T01:18:39+08:00
VQ-003,怎样插回炸篮并启动空气炸锅？,zh-CN,Air Fryer,operation,development,airfryer-024-scene-0005,airfryer-024,16.149,19.953,1,,,no,"At t=17.7s, the air fryer sits stationary on a wooden surface; no hand inserts a basket or presses start.","Same air fryer product is shown, though no insertion or startup action occurs.",R1,completed,2026-07-28T01:18:39+08:00
VQ-003,怎样插回炸篮并启动空气炸锅？,zh-CN,Air Fryer,operation,development,airfryer-024-scene-0006,airfryer-024,19.953,22.689,1,,,no,"Frames t=20.0s-22.7s show the basket being removed and fries poured out, not reinserted or started.",,R1,completed,2026-07-28T01:18:39+08:00
VQ-003,怎样插回炸篮并启动空气炸锅？,zh-CN,Air Fryer,operation,development,airfryer-024-scene-0009,airfryer-024,36.536,40.974,1,,,no,画面未展示插入炸篮或启动的完整动作。,,R1,completed,2026-07-27T22:17:08+08:00
VQ-003,怎样插回炸篮并启动空气炸锅？,zh-CN,Air Fryer,operation,development,airfryer-024-scene-0024,airfryer-024,106.773,109.109,1,,,no,"At t=106.8s, a hand is pulling the basket outward from the appliance; no insertion or start action occurs.",,R1,completed,2026-07-28T01:18:39+08:00
VQ-003,怎样插回炸篮并启动空气炸锅？,zh-CN,Air Fryer,operation,development,airfryer-026-scene-0001,airfryer-026,0.0,213.46,1,,,no,第4帧 t=128.1s 展示食物放入炸篮，但未见炸篮推回机身或按压启动/设置面板。,AI等级为2，但联系表未展示将炸篮插回机身或启动设备的动作，不能评为2。,R1,completed,2026-07-28T01:18:39+08:00
VQ-003,怎样插回炸篮并启动空气炸锅？,zh-CN,Air Fryer,operation,development,airfryer-027-scene-0001,airfryer-027,0.0,7.508,0,,,no,场景为视频开场字幕和烤箱鸡翅，无任何插回炸篮或启动空气炸锅的演示。,,R1,completed,2026-07-28T01:18:39+08:00
VQ-003,怎样插回炸篮并启动空气炸锅？,zh-CN,Air Fryer,operation,development,airfryer-029-scene-0008,airfryer-029,38.0,43.92,2,38.0,43.92,no,画面展示炸篮从部分拉出到推回机体的过程，但未完整演示“插入并启动”的全部步骤。,,R1,completed,2026-07-27T22:14:31+08:00
VQ-003,怎样插回炸篮并启动空气炸锅？,zh-CN,Air Fryer,operation,development,airfryer-029-scene-0009,airfryer-029,43.92,47.24,1,,,no,"Frame at t=43.9s shows the Philips air fryer with its basket open and separated, but no demonstration of inserting the basket or starting the appliance.",,R1,completed,2026-07-28T01:18:39+08:00
VQ-003,怎样插回炸篮并启动空气炸锅？,zh-CN,Air Fryer,operation,development,airfryer-029-scene-0010,airfryer-029,47.24,50.08,1,,,no,"Frame at t=47.2s shows the Philips air fryer with its basket removed and placed beside it, but no action of inserting the basket or starting the appliance is shown.",,R1,completed,2026-07-28T01:18:39+08:00
VQ-003,怎样插回炸篮并启动空气炸锅？,zh-CN,Air Fryer,operation,development,airfryer-029-scene-0048,airfryer-029,301.24,304.4,1,,,no,At t=301.2-304.4s the basket is held outside the air fryer body over a green plate of raw chicken; no basket insertion or appliance start occurs.,,R1,completed,2026-07-28T01:18:39+08:00
VQ-003,怎样插回炸篮并启动空气炸锅？,zh-CN,Air Fryer,operation,development,airfryer-029-scene-0050,airfryer-029,307.84,311.96,1,,,no,所有帧展示将食物放入炸篮，未见将炸篮推回机身或启动设备的动作。,,R1,completed,2026-07-28T01:18:39+08:00
VQ-003,怎样插回炸篮并启动空气炸锅？,zh-CN,Air Fryer,operation,development,airfryer-029-scene-0051,airfryer-029,311.96,313.96,1,,,no,"Frames t=312.0s-314.0s show chicken being placed into the basket, but the basket is not inserted back nor the appliance started.",,R1,completed,2026-07-28T01:18:39+08:00
VQ-003,怎样插回炸篮并启动空气炸锅？,zh-CN,Air Fryer,operation,development,airfryer-029-scene-0069,airfryer-029,428.36,431.84,1,,,no,frames 428.4-431.8s show cooked chicken inside an open basket; no insertion or startup action is shown.,,R1,completed,2026-07-28T01:18:39+08:00
VQ-003,怎样插回炸篮并启动空气炸锅？,zh-CN,Air Fryer,operation,development,airfryer-030-scene-0001,airfryer-030,0.0,1092.15,1,,,no,No frame shows reinserting the basket or pressing a start button; only general demonstration scenes are visible.,,R1,completed,2026-07-28T01:18:39+08:00
VQ-003,怎样插回炸篮并启动空气炸锅？,zh-CN,Air Fryer,operation,development,airfryer-032-scene-0036,airfryer-032,166.9,171.667,0,,,no,画面展示碗内液体放入炸篮，未展示将炸篮插回机身或启动设备。,,R1,completed,2026-07-28T01:18:39+08:00
VQ-003,怎样插回炸篮并启动空气炸锅？,zh-CN,Air Fryer,operation,development,airfryer-032-scene-0058,airfryer-032,267.2,269.833,2,267.2,269.8,no,"Frames at 267.2s-269.8s show the basket being moved near the appliance cavity, paired with ASR about drying and plugging back in, giving partial re-insertion context.",时间按实际证据片段重定位,R1,completed,2026-07-28T01:18:39+08:00
